member_id;visit_date;age;gender;membership_type;workout_type;workout_duration_minutes;calories_burned;check_in_time;attendance_status
2574;06.04.2024;34;;Annual;HIIT;66;501;6:00:00;Absent
2575;20.11.2024;23;;Annual;CrossFit;100;816;21:47:00;Present
2576;21.11.2024;22;Female;Quarterly;Cardio;42;331;21:56:00;Present
2577;16.09.2024;40;Male;Annual;CrossFit;99;933;7:42:00;Present
2578;30.06.2024;30;Male;Annual;CrossFit;77;417;13:19:00;Present
2579;26.01.2024;59;Female;Annual;Yoga;52;327;13:01:00;Absent
2580;09.05.2024;18;Male;Monthly;Strength Training;115;920;11:04:00;Absent
2581;11.05.2024;31;;Monthly;CrossFit;104;626;10:09:00;Absent
2582;10.09.2024;40;Female;Annual;CrossFit;118;1037;20:32:00;Present
2583;27.10.2024;28;Male;Quarterly;CrossFit;49;408;8:06:00;Present
2584;01.04.2024;30;;Annual;HIIT;115;720;17:42:00;Present
2585;13.01.2024;42;;Annual;Strength Training;51;344;11:47:00;Absent
2586;25.10.2024;46;Male;Quarterly;HIIT;26;183;12:37:00;Present
2587;04.10.2024;18;Male;Annual;Cardio;106;801;5:35:00;Absent
2588;02.08.2024;42;Male;Annual;Cardio;115;696;9:08:00;Absent
2589;25.09.2024;36;Female;Monthly;Cardio;90;778;22:59:00;Absent
2590;23.12.2024;28;Female;Quarterly;CrossFit;57;340;9:33:00;Absent
2591;14.02.2024;43;Male;Quarterly;CrossFit;77;496;5:50:00;Present
2592;29.09.2024;29;Female;Annual;Cardio;31;211;10:50:00;Present
2593;10.09.2024;20;;Annual;Strength Training;84;469;10:05:00;Absent
2594;18.12.2024;43;Male;Annual;CrossFit;114;949;13:55:00;Present
2595;08.12.2024;20;Male;Annual;Strength Training;26;249;13:15:00;Present
2596;20.07.2024;45;Female;Quarterly;Yoga;63;443;19:07:00;Absent
2597;13.05.2024;30;;Quarterly;CrossFit;32;282;8:39:00;Present
2598;27.04.2024;18;Male;Quarterly;CrossFit;94;875;22:49:00;Present
2599;20.12.2024;53;Male;Annual;HIIT;58;303;10:38:00;Present
2600;01.04.2024;30;Female;Annual;Strength Training;65;610;5:42:00;Present
